Brand,Model,Manufacture_Year,Trend_Year,Market_Value_LKR
TOYOTA,LS130 CROWN,1995,2024,3080000.0
TOYOTA,LS130 CROWN,1995,2025,3465000.0
TOYOTA,LS130 CROWN,1995,2026,3850000.0
TOYOTA,MARINO,1992,1992,1300000.0
TOYOTA,MARINO,1992,1993,1300000.0
TOYOTA,MARINO,1992,1994,1300000.0
TOYOTA,MARINO,1992,1995,1300000.0
TOYOTA,MARINO,1992,1996,1300000.0
TOYOTA,MARINO,1992,1997,1300000.0
TOYOTA,MARINO,1992,1998,1300000.0
TOYOTA,MARINO,1992,1999,1300000.0
TOYOTA,MARINO,1992,2000,1300000.0
TOYOTA,MARINO,1992,2001,1300000.0
TOYOTA,MARINO,1992,2002,1300000.0
TOYOTA,MARINO,1992,2003,1300000.0
TOYOTA,MARINO,1992,2004,1300000.0
TOYOTA,MARINO,1992,2005,1300000.0
TOYOTA,MARINO,1992,2006,1300000.0
TOYOTA,MARINO,1992,2007,1300000.0
TOYOTA,MARINO,1992,2008,1300000.0
TOYOTA,MARINO,1992,2009,1300000.0
TOYOTA,MARINO,1992,2010,1300000.0
TOYOTA,MARINO,1992,2011,1300000.0
TOYOTA,MARINO,1992,2012,1300000.0
TOYOTA,MARINO,1992,2013,1300000.0
TOYOTA,MARINO,1992,2014,1300000.0
TOYOTA,MARINO,1992,2015,1300000.0
TOYOTA,MARINO,1992,2016,1300000.0
TOYOTA,MARINO,1992,2017,1300000.0
TOYOTA,MARINO,1992,2018,1300000.0
TOYOTA,MARINO,1992,2019,1300000.0
TOYOTA,MARINO,1992,2020,1300000.0
TOYOTA,MARINO,1992,2021,1300000.0
TOYOTA,MARINO,1992,2022,1560000.0
TOYOTA,MARINO,1992,2023,1820000.0
TOYOTA,MARINO,1992,2024,2080000.0
TOYOTA,MARINO,1992,2025,2340000.0
TOYOTA,MARINO,1992,2026,2600000.0
TOYOTA,MARINO,1995,1995,1100000.0
TOYOTA,MARINO,1995,1996,1100000.0
TOYOTA,MARINO,1995,1997,1100000.0
TOYOTA,MARINO,1995,1998,1100000.0
TOYOTA,MARINO,1995,1999,1100000.0
TOYOTA,MARINO,1995,2000,1100000.0
TOYOTA,MARINO,1995,2001,1100000.0
TOYOTA,MARINO,1995,2002,1100000.0
TOYOTA,MARINO,1995,2003,1100000.0
TOYOTA,MARINO,1995,2004,1100000.0
TOYOTA,MARINO,1995,2005,1100000.0
TOYOTA,MARINO,1995,2006,1100000.0
TOYOTA,MARINO,1995,2007,1100000.0
TOYOTA,MARINO,1995,2008,1100000.0
TOYOTA,MARINO,1995,2009,1100000.0
TOYOTA,MARINO,1995,2010,1100000.0
TOYOTA,MARINO,1995,2011,1100000.0
TOYOTA,MARINO,1995,2012,1100000.0
TOYOTA,MARINO,1995,2013,1100000.0
TOYOTA,MARINO,1995,2014,1100000.0
TOYOTA,MARINO,1995,2015,1100000.0
TOYOTA,MARINO,1995,2016,1100000.0
TOYOTA,MARINO,1995,2017,1100000.0
TOYOTA,MARINO,1995,2018,1100000.0
TOYOTA,MARINO,1995,2019,1100000.0
TOYOTA,MARINO,1995,2020,1100000.0
TOYOTA,MARINO,1995,2021,1100000.0
TOYOTA,MARINO,1995,2022,1320000.0
TOYOTA,MARINO,1995,2023,1540000.0
TOYOTA,MARINO,1995,2024,1760000.0
TOYOTA,MARINO,1995,2025,1980000.0
TOYOTA,MARINO,1995,2026,2200000.0
TOYOTA,MARK 2,1997,1997,1475000.0
TOYOTA,MARK 2,1997,1998,1475000.0
TOYOTA,MARK 2,1997,1999,1475000.0
TOYOTA,MARK 2,1997,2000,1475000.0
TOYOTA,MARK 2,1997,2001,1475000.0
TOYOTA,MARK 2,1997,2002,1475000.0
TOYOTA,MARK 2,1997,2003,1475000.0
TOYOTA,MARK 2,1997,2004,1475000.0
TOYOTA,MARK 2,1997,2005,1475000.0
TOYOTA,MARK 2,1997,2006,1475000.0
TOYOTA,MARK 2,1997,2007,1475000.0
TOYOTA,MARK 2,1997,2008,1475000.0
TOYOTA,MARK 2,1997,2009,1475000.0
TOYOTA,MARK 2,1997,2010,1475000.0
TOYOTA,MARK 2,1997,2011,1475000.0
TOYOTA,MARK 2,1997,2012,1475000.0
TOYOTA,MARK 2,1997,2013,1475000.0
TOYOTA,MARK 2,1997,2014,1475000.0
TOYOTA,MARK 2,1997,2015,1475000.0
TOYOTA,MARK 2,1997,2016,1475000.0
TOYOTA,MARK 2,1997,2017,1475000.0
TOYOTA,MARK 2,1997,2018,1475000.0
TOYOTA,MARK 2,1997,2019,1475000.0
TOYOTA,MARK 2,1997,2020,1475000.0
TOYOTA,MARK 2,1997,2021,1475000.0
TOYOTA,MARK 2,1997,2022,1770000.0
TOYOTA,MARK 2,1997,2023,2065000.0
TOYOTA,MARK 2,1997,2024,2360000.0
TOYOTA,MARK 2,1997,2025,2655000.0
TOYOTA,MARK 2,1997,2026,2950000.0
TOYOTA,MARK 2,2004,2004,2500000.0
TOYOTA,MARK 2,2004,2005,2500000.0
TOYOTA,MARK 2,2004,2006,2500000.0
TOYOTA,MARK 2,2004,2007,2500000.0
TOYOTA,MARK 2,2004,2008,2500000.0
TOYOTA,MARK 2,2004,2009,2500000.0
TOYOTA,MARK 2,2004,2010,2500000.0
TOYOTA,MARK 2,2004,2011,2500000.0
TOYOTA,MARK 2,2004,2012,2500000.0
TOYOTA,MARK 2,2004,2013,2500000.0
TOYOTA,MARK 2,2004,2014,2500000.0
TOYOTA,MARK 2,2004,2015,2500000.0
TOYOTA,MARK 2,2004,2016,2500000.0
TOYOTA,MARK 2,2004,2017,2500000.0
TOYOTA,MARK 2,2004,2018,2500000.0
TOYOTA,MARK 2,2004,2019,2500000.0
TOYOTA,MARK 2,2004,2020,2500000.0
TOYOTA,MARK 2,2004,2021,2500000.0
TOYOTA,MARK 2,2004,2022,3000000.0
TOYOTA,MARK 2,2004,2023,3500000.0
TOYOTA,MARK 2,2004,2024,4000000.0
TOYOTA,MARK 2,2004,2025,4500000.0
TOYOTA,MARK 2,2004,2026,5000000.0
TOYOTA,MARK 2 GX110,2000,2000,2700000.0
TOYOTA,MARK 2 GX110,2000,2001,2700000.0
TOYOTA,MARK 2 GX110,2000,2002,2700000.0
TOYOTA,MARK 2 GX110,2000,2003,2700000.0
TOYOTA,MARK 2 GX110,2000,2004,2700000.0
TOYOTA,MARK 2 GX110,2000,2005,2700000.0
TOYOTA,MARK 2 GX110,2000,2006,2700000.0
TOYOTA,MARK 2 GX110,2000,2007,2700000.0
TOYOTA,MARK 2 GX110,2000,2008,2700000.0
TOYOTA,MARK 2 GX110,2000,2009,2700000.0
TOYOTA,MARK 2 GX110,2000,2010,2700000.0
TOYOTA,MARK 2 GX110,2000,2011,2700000.0
TOYOTA,MARK 2 GX110,2000,2012,2700000.0
TOYOTA,MARK 2 GX110,2000,2013,2700000.0
TOYOTA,MARK 2 GX110,2000,2014,2700000.0
TOYOTA,MARK 2 GX110,2000,2015,2700000.0
TOYOTA,MARK 2 GX110,2000,2016,2700000.0
TOYOTA,MARK 2 GX110,2000,2017,2700000.0
TOYOTA,MARK 2 GX110,2000,2018,2700000.0
TOYOTA,MARK 2 GX110,2000,2019,2700000.0
TOYOTA,MARK 2 GX110,2000,2020,2700000.0
TOYOTA,MARK 2 GX110,2000,2021,2700000.0
TOYOTA,MARK 2 GX110,2000,2022,3240000.0
TOYOTA,MARK 2 GX110,2000,2023,3780000.0
TOYOTA,MARK 2 GX110,2000,2024,4320000.0
TOYOTA,MARK 2 GX110,2000,2025,4860000.0
TOYOTA,MARK 2 GX110,2000,2026,5400000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2001,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2002,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2003,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2004,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2005,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2006,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2007,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2008,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2009,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2010,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2011,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2012,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2013,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2014,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2015,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2016,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2017,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2018,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2019,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2020,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2021,2975000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2022,3570000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2023,4165000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2024,4760000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2025,5355000.0
TOYOTA,MARK 2 GX110 ANNIVERSARY,2001,2026,5950000.0
TOYOTA,NZE121,2000,2000,2650000.0
TOYOTA,NZE121,2000,2001,2650000.0
TOYOTA,NZE121,2000,2002,2650000.0
TOYOTA,NZE121,2000,2003,2650000.0
TOYOTA,NZE121,2000,2004,2650000.0
TOYOTA,NZE121,2000,2005,2650000.0
TOYOTA,NZE121,2000,2006,2650000.0
TOYOTA,NZE121,2000,2007,2650000.0
TOYOTA,NZE121,2000,2008,2650000.0
TOYOTA,NZE121,2000,2009,2650000.0
TOYOTA,NZE121,2000,2010,2650000.0
TOYOTA,NZE121,2000,2011,2650000.0
TOYOTA,NZE121,2000,2012,2650000.0
TOYOTA,NZE121,2000,2013,2650000.0
TOYOTA,NZE121,2000,2014,2650000.0
TOYOTA,NZE121,2000,2015,2650000.0
TOYOTA,NZE121,2000,2016,2650000.0
TOYOTA,NZE121,2000,2017,2650000.0
TOYOTA,NZE121,2000,2018,2650000.0
TOYOTA,NZE121,2000,2019,2650000.0
TOYOTA,NZE121,2000,2020,2650000.0
TOYOTA,NZE121,2000,2021,2650000.0
TOYOTA,NZE121,2000,2022,3180000.0
TOYOTA,NZE121,2000,2023,3710000.0
TOYOTA,NZE121,2000,2024,4240000.0
TOYOTA,NZE121,2000,2025,4770000.0
TOYOTA,NZE121,2000,2026,5300000.0
TOYOTA,NZE240 ALLION,2003,2003,3375000.0
TOYOTA,NZE240 ALLION,2003,2004,3375000.0
TOYOTA,NZE240 ALLION,2003,2005,3375000.0
TOYOTA,NZE240 ALLION,2003,2006,3375000.0
TOYOTA,NZE240 ALLION,2003,2007,3375000.0
TOYOTA,NZE240 ALLION,2003,2008,3375000.0
TOYOTA,NZE240 ALLION,2003,2009,3375000.0
TOYOTA,NZE240 ALLION,2003,2010,3375000.0
TOYOTA,NZE240 ALLION,2003,2011,3375000.0
TOYOTA,NZE240 ALLION,2003,2012,3375000.0
TOYOTA,NZE240 ALLION,2003,2013,3375000.0
TOYOTA,NZE240 ALLION,2003,2014,3375000.0
TOYOTA,NZE240 ALLION,2003,2015,3375000.0
TOYOTA,NZE240 ALLION,2003,2016,3375000.0
TOYOTA,NZE240 ALLION,2003,2017,3375000.0
TOYOTA,NZE240 ALLION,2003,2018,3375000.0
TOYOTA,NZE240 ALLION,2003,2019,3375000.0
TOYOTA,NZE240 ALLION,2003,2020,3375000.0
TOYOTA,NZE240 ALLION,2003,2021,3375000.0
TOYOTA,NZE240 ALLION,2003,2022,4050000.0
TOYOTA,NZE240 ALLION,2003,2023,4725000.0
TOYOTA,NZE240 ALLION,2003,2024,5400000.0
TOYOTA,NZE240 ALLION,2003,2025,6075000.0
TOYOTA,NZE240 ALLION,2003,2026,6750000.0
TOYOTA,PASSO,2004,2004,2127916.67
TOYOTA,PASSO,2004,2005,2127916.67
TOYOTA,PASSO,2004,2006,2127916.67
TOYOTA,PASSO,2004,2007,2127916.67
TOYOTA,PASSO,2004,2008,2127916.67
TOYOTA,PASSO,2004,2009,2127916.67
TOYOTA,PASSO,2004,2010,2127916.67
TOYOTA,PASSO,2004,2011,2127916.67
TOYOTA,PASSO,2004,2012,2127916.67
TOYOTA,PASSO,2004,2013,2127916.67
TOYOTA,PASSO,2004,2014,2127916.67
TOYOTA,PASSO,2004,2015,2127916.67
TOYOTA,PASSO,2004,2016,2127916.67
TOYOTA,PASSO,2004,2017,2127916.67
TOYOTA,PASSO,2004,2018,2127916.67
TOYOTA,PASSO,2004,2019,2127916.67
TOYOTA,PASSO,2004,2020,2127916.67
TOYOTA,PASSO,2004,2021,2127916.67
TOYOTA,PASSO,2004,2022,2553500.0
TOYOTA,PASSO,2004,2023,2979083.33
TOYOTA,PASSO,2004,2024,3404666.67
TOYOTA,PASSO,2004,2025,3830250.0
TOYOTA,PASSO,2004,2026,4255833.33
TOYOTA,PASSO,2005,2005,2215500.0
TOYOTA,PASSO,2005,2006,2215500.0
TOYOTA,PASSO,2005,2007,2215500.0
TOYOTA,PASSO,2005,2008,2215500.0
TOYOTA,PASSO,2005,2009,2215500.0
TOYOTA,PASSO,2005,2010,2215500.0
TOYOTA,PASSO,2005,2011,2215500.0
TOYOTA,PASSO,2005,2012,2215500.0
TOYOTA,PASSO,2005,2013,2215500.0
TOYOTA,PASSO,2005,2014,2215500.0
TOYOTA,PASSO,2005,2015,2215500.0
TOYOTA,PASSO,2005,2016,2215500.0
TOYOTA,PASSO,2005,2017,2215500.0
TOYOTA,PASSO,2005,2018,2215500.0
TOYOTA,PASSO,2005,2019,2215500.0
TOYOTA,PASSO,2005,2020,2215500.0
TOYOTA,PASSO,2005,2021,2215500.0
TOYOTA,PASSO,2005,2022,2658600.0
TOYOTA,PASSO,2005,2023,3101700.0
TOYOTA,PASSO,2005,2024,3544800.0
TOYOTA,PASSO,2005,2025,3987900.0
TOYOTA,PASSO,2005,2026,4431000.0
TOYOTA,PASSO,2007,2007,2480416.19
TOYOTA,PASSO,2007,2008,2480416.19
TOYOTA,PASSO,2007,2009,2480416.19
TOYOTA,PASSO,2007,2010,2480416.19
TOYOTA,PASSO,2007,2011,2480416.19
TOYOTA,PASSO,2007,2012,2480416.19
TOYOTA,PASSO,2007,2013,2480416.19
TOYOTA,PASSO,2007,2014,2480416.19
TOYOTA,PASSO,2007,2015,2480416.19
TOYOTA,PASSO,2007,2016,2480416.19
TOYOTA,PASSO,2007,2017,2480416.19
TOYOTA,PASSO,2007,2018,2480416.19
TOYOTA,PASSO,2007,2019,2480416.19
TOYOTA,PASSO,2007,2020,2480416.19
TOYOTA,PASSO,2007,2021,2480416.19
TOYOTA,PASSO,2007,2022,2976499.43
TOYOTA,PASSO,2007,2023,3472582.67
TOYOTA,PASSO,2007,2024,3968665.9
TOYOTA,PASSO,2007,2025,4464749.14
TOYOTA,PASSO,2007,2026,4960832.38
TOYOTA,PASSO,2008,2008,2090357.14
TOYOTA,PASSO,2008,2009,2090357.14
TOYOTA,PASSO,2008,2010,2090357.14
TOYOTA,PASSO,2008,2011,2090357.14
TOYOTA,PASSO,2008,2012,2090357.14
TOYOTA,PASSO,2008,2013,2090357.14
TOYOTA,PASSO,2008,2014,2090357.14
TOYOTA,PASSO,2008,2015,2090357.14
TOYOTA,PASSO,2008,2016,2090357.14
TOYOTA,PASSO,2008,2017,2090357.14
TOYOTA,PASSO,2008,2018,2090357.14
TOYOTA,PASSO,2008,2019,2090357.14
TOYOTA,PASSO,2008,2020,2090357.14
TOYOTA,PASSO,2008,2021,2090357.14
TOYOTA,PASSO,2008,2022,2508428.57
TOYOTA,PASSO,2008,2023,2926500.0
TOYOTA,PASSO,2008,2024,3344571.43
TOYOTA,PASSO,2008,2025,3762642.86
TOYOTA,PASSO,2008,2026,4180714.29
TOYOTA,PASSO,2009,2009,2435833.33
TOYOTA,PASSO,2009,2010,2435833.33
TOYOTA,PASSO,2009,2011,2435833.33
TOYOTA,PASSO,2009,2012,2435833.33
TOYOTA,PASSO,2009,2013,2435833.33
TOYOTA,PASSO,2009,2014,2435833.33
TOYOTA,PASSO,2009,2015,2435833.33
TOYOTA,PASSO,2009,2016,2435833.33
TOYOTA,PASSO,2009,2017,2435833.33
TOYOTA,PASSO,2009,2018,2435833.33
TOYOTA,PASSO,2009,2019,2435833.33
TOYOTA,PASSO,2009,2020,2435833.33
TOYOTA,PASSO,2009,2021,2435833.33
TOYOTA,PASSO,2009,2022,2923000.0
TOYOTA,PASSO,2009,2023,3410166.67
TOYOTA,PASSO,2009,2024,3897333.33
TOYOTA,PASSO,2009,2025,4384500.0
TOYOTA,PASSO,2009,2026,4871666.67
TOYOTA,PASSO,2010,2010,2783333.33
TOYOTA,PASSO,2010,2011,2783333.33
TOYOTA,PASSO,2010,2012,2783333.33
TOYOTA,PASSO,2010,2013,2783333.33
TOYOTA,PASSO,2010,2014,2783333.33
TOYOTA,PASSO,2010,2015,2783333.33
TOYOTA,PASSO,2010,2016,2783333.33
TOYOTA,PASSO,2010,2017,2783333.33
TOYOTA,PASSO,2010,2018,2783333.33
TOYOTA,PASSO,2010,2019,2783333.33
TOYOTA,PASSO,2010,2020,2783333.33
TOYOTA,PASSO,2010,2021,2783333.33
TOYOTA,PASSO,2010,2022,3340000.0
TOYOTA,PASSO,2010,2023,3896666.67
TOYOTA,PASSO,2010,2024,4453333.33
TOYOTA,PASSO,2010,2025,5010000.0
TOYOTA,PASSO,2010,2026,5566666.67
TOYOTA,PASSO,2011,2011,2412500.0
TOYOTA,PASSO,2011,2012,2412500.0
TOYOTA,PASSO,2011,2013,2412500.0
TOYOTA,PASSO,2011,2014,2412500.0
TOYOTA,PASSO,2011,2015,2412500.0
TOYOTA,PASSO,2011,2016,2412500.0
TOYOTA,PASSO,2011,2017,2412500.0
TOYOTA,PASSO,2011,2018,2412500.0
TOYOTA,PASSO,2011,2019,2412500.0
TOYOTA,PASSO,2011,2020,2412500.0
TOYOTA,PASSO,2011,2021,2412500.0
TOYOTA,PASSO,2011,2022,2895000.0
TOYOTA,PASSO,2011,2023,3377500.0
TOYOTA,PASSO,2011,2024,3860000.0
TOYOTA,PASSO,2011,2025,4342500.0
TOYOTA,PASSO,2011,2026,4825000.0
TOYOTA,PASSO,2014,2014,2800000.0
TOYOTA,PASSO,2014,2015,2800000.0
TOYOTA,PASSO,2014,2016,2800000.0
TOYOTA,PASSO,2014,2017,2800000.0
TOYOTA,PASSO,2014,2018,2800000.0
TOYOTA,PASSO,2014,2019,2800000.0
TOYOTA,PASSO,2014,2020,2800000.0
TOYOTA,PASSO,2014,2021,2800000.0
TOYOTA,PASSO,2014,2022,3360000.0
TOYOTA,PASSO,2014,2023,3920000.0
TOYOTA,PASSO,2014,2024,4480000.0
TOYOTA,PASSO,2014,2025,5040000.0
TOYOTA,PASSO,2014,2026,5600000.0
TOYOTA,PASSO,2015,2015,3493750.0
TOYOTA,PASSO,2015,2016,3493750.0
TOYOTA,PASSO,2015,2017,3493750.0
TOYOTA,PASSO,2015,2018,3493750.0
TOYOTA,PASSO,2015,2019,3493750.0
TOYOTA,PASSO,2015,2020,3493750.0
TOYOTA,PASSO,2015,2021,3493750.0
TOYOTA,PASSO,2015,2022,4192500.0
TOYOTA,PASSO,2015,2023,4891250.0
TOYOTA,PASSO,2015,2024,5590000.0
TOYOTA,PASSO,2015,2025,6288750.0
TOYOTA,PASSO,2015,2026,6987500.0
TOYOTA,PASSO,2016,2016,3556250.0
TOYOTA,PASSO,2016,2017,3556250.0
TOYOTA,PASSO,2016,2018,3556250.0
TOYOTA,PASSO,2016,2019,3556250.0
TOYOTA,PASSO,2016,2020,3556250.0
TOYOTA,PASSO,2016,2021,3556250.0
TOYOTA,PASSO,2016,2022,4267500.0
TOYOTA,PASSO,2016,2023,4978750.0
TOYOTA,PASSO,2016,2024,5690000.0
TOYOTA,PASSO,2016,2025,6401250.0
TOYOTA,PASSO,2016,2026,7112500.0
TOYOTA,PASSO,2017,2017,3194000.0
TOYOTA,PASSO,2017,2018,3194000.0
TOYOTA,PASSO,2017,2019,3194000.0
TOYOTA,PASSO,2017,2020,3194000.0
TOYOTA,PASSO,2017,2021,3194000.0
TOYOTA,PASSO,2017,2022,3832800.0
TOYOTA,PASSO,2017,2023,4471600.0
TOYOTA,PASSO,2017,2024,5110400.0
TOYOTA,PASSO,2017,2025,5749200.0
TOYOTA,PASSO,2017,2026,6388000.0
TOYOTA,PASSO,2019,2019,4575000.0
TOYOTA,PASSO,2019,2020,4575000.0
TOYOTA,PASSO,2019,2021,4575000.0
TOYOTA,PASSO,2019,2022,5490000.0
TOYOTA,PASSO,2019,2023,6405000.0
TOYOTA,PASSO,2019,2024,7320000.0
TOYOTA,PASSO,2019,2025,8235000.0
TOYOTA,PASSO,2019,2026,9150000.0
TOYOTA,PASSO BOON,2016,2016,3450000.0
TOYOTA,PASSO BOON,2016,2017,3450000.0
TOYOTA,PASSO BOON,2016,2018,3450000.0
TOYOTA,PASSO BOON,2016,2019,3450000.0
TOYOTA,PASSO BOON,2016,2020,3450000.0
TOYOTA,PASSO BOON,2016,2021,3450000.0
TOYOTA,PASSO BOON,2016,2022,4140000.0
TOYOTA,PASSO BOON,2016,2023,4830000.0
TOYOTA,PASSO BOON,2016,2024,5520000.0
TOYOTA,PASSO BOON,2016,2025,6210000.0
TOYOTA,PASSO BOON,2016,2026,6900000.0
TOYOTA,PASSO HANA KGC30,2010,2010,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2011,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2012,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2013,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2014,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2015,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2016,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2017,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2018,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2019,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2020,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2021,2595000.0
TOYOTA,PASSO HANA KGC30,2010,2022,3114000.0
TOYOTA,PASSO HANA KGC30,2010,2023,3633000.0
TOYOTA,PASSO HANA KGC30,2010,2024,4152000.0
TOYOTA,PASSO HANA KGC30,2010,2025,4671000.0
TOYOTA,PASSO HANA KGC30,2010,2026,5190000.0
TOYOTA,PASSO KGC 30 HANA,2010,2010,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2011,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2012,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2013,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2014,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2015,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2016,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2017,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2018,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2019,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2020,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2021,887500.0
TOYOTA,PASSO KGC 30 HANA,2010,2022,1065000.0
TOYOTA,PASSO KGC 30 HANA,2010,2023,1242500.0
TOYOTA,PASSO KGC 30 HANA,2010,2024,1420000.0
TOYOTA,PASSO KGC 30 HANA,2010,2025,1597500.0
TOYOTA,PASSO KGC 30 HANA,2010,2026,1775000.0
TOYOTA,PASSO KGC10,2007,2007,2262500.0
TOYOTA,PASSO KGC10,2007,2008,2262500.0
TOYOTA,PASSO KGC10,2007,2009,2262500.0
TOYOTA,PASSO KGC10,2007,2010,2262500.0
TOYOTA,PASSO KGC10,2007,2011,2262500.0
TOYOTA,PASSO KGC10,2007,2012,2262500.0
TOYOTA,PASSO KGC10,2007,2013,2262500.0
TOYOTA,PASSO KGC10,2007,2014,2262500.0
TOYOTA,PASSO KGC10,2007,2015,2262500.0
TOYOTA,PASSO KGC10,2007,2016,2262500.0
TOYOTA,PASSO KGC10,2007,2017,2262500.0
TOYOTA,PASSO KGC10,2007,2018,2262500.0
TOYOTA,PASSO KGC10,2007,2019,2262500.0
TOYOTA,PASSO KGC10,2007,2020,2262500.0
TOYOTA,PASSO KGC10,2007,2021,2262500.0
TOYOTA,PASSO KGC10,2007,2022,2715000.0
TOYOTA,PASSO KGC10,2007,2023,3167500.0
TOYOTA,PASSO KGC10,2007,2024,3620000.0
TOYOTA,PASSO KGC10,2007,2025,4072500.0
TOYOTA,PASSO KGC10,2007,2026,4525000.0
TOYOTA,PASSO MODA,2018,2018,3795000.0
TOYOTA,PASSO MODA,2018,2019,3795000.0
TOYOTA,PASSO MODA,2018,2020,3795000.0
TOYOTA,PASSO MODA,2018,2021,3795000.0
TOYOTA,PASSO MODA,2018,2022,4554000.0
TOYOTA,PASSO MODA,2018,2023,5313000.0
TOYOTA,PASSO MODA,2018,2024,6072000.0
TOYOTA,PASSO MODA,2018,2025,6831000.0
TOYOTA,PASSO MODA,2018,2026,7590000.0
TOYOTA,PASSO MODA,2020,2020,4100000.0
TOYOTA,PASSO MODA,2020,2021,4100000.0
TOYOTA,PASSO MODA,2020,2022,4920000.0
TOYOTA,PASSO MODA,2020,2023,5740000.0
TOYOTA,PASSO MODA,2020,2024,6560000.0
TOYOTA,PASSO MODA,2020,2025,7380000.0
TOYOTA,PASSO MODA,2020,2026,8200000.0
TOYOTA,PASSO RACY,2009,2009,2475000.0
TOYOTA,PASSO RACY,2009,2010,2475000.0
TOYOTA,PASSO RACY,2009,2011,2475000.0
TOYOTA,PASSO RACY,2009,2012,2475000.0
TOYOTA,PASSO RACY,2009,2013,2475000.0
TOYOTA,PASSO RACY,2009,2014,2475000.0
TOYOTA,PASSO RACY,2009,2015,2475000.0
TOYOTA,PASSO RACY,2009,2016,2475000.0
TOYOTA,PASSO RACY,2009,2017,2475000.0
TOYOTA,PASSO RACY,2009,2018,2475000.0
TOYOTA,PASSO RACY,2009,2019,2475000.0
TOYOTA,PASSO RACY,2009,2020,2475000.0
TOYOTA,PASSO RACY,2009,2021,2475000.0
TOYOTA,PASSO RACY,2009,2022,2970000.0
TOYOTA,PASSO RACY,2009,2023,3465000.0
TOYOTA,PASSO RACY,2009,2024,3960000.0
TOYOTA,PASSO RACY,2009,2025,4455000.0
TOYOTA,PASSO RACY,2009,2026,4950000.0
TOYOTA,PASSO SAFETY,2017,2017,3785000.0
TOYOTA,PASSO SAFETY,2017,2018,3785000.0
TOYOTA,PASSO SAFETY,2017,2019,3785000.0
TOYOTA,PASSO SAFETY,2017,2020,3785000.0
TOYOTA,PASSO SAFETY,2017,2021,3785000.0
TOYOTA,PASSO SAFETY,2017,2022,4542000.0
TOYOTA,PASSO SAFETY,2017,2023,5299000.0
TOYOTA,PASSO SAFETY,2017,2024,6056000.0
TOYOTA,PASSO SAFETY,2017,2025,6813000.0
TOYOTA,PASSO SAFETY,2017,2026,7570000.0
TOYOTA,PASSO SAFETY EDITION,2016,2016,3695000.0
TOYOTA,PASSO SAFETY EDITION,2016,2017,3695000.0
TOYOTA,PASSO SAFETY EDITION,2016,2018,3695000.0
TOYOTA,PASSO SAFETY EDITION,2016,2019,3695000.0
