brand,model,year,engine_cc,gear_type,fuel_type,mileage_km,condition,town,listing_month,listing_year,price_lkr
SUZUKI,WAGON R,2016,660.0,automatic,petrol,99000,USED,Badulla,1,2025,6100000.0
SUZUKI,WAGON R,2016,660.0,automatic,hybrid,99000,USED,Colombo,1,2025,5400000.0
SUZUKI,WAGON R,2016,650.0,automatic,hybrid,99000,USED,Kelaniya,1,2025,5679444.444
SUZUKI,WAGON R,2016,1000.0,automatic,hybrid,99000,USED,Colombo,1,2025,5375000.0
SUZUKI,WAGON R,2016,650.0,automatic,hybrid,99000,USED,Colombo,1,2025,5475000.0
SUZUKI,WAGON R,2016,660.0,automatic,hybrid,99000,USED,Negombo,1,2025,5490000.0
SUZUKI,WAGON R,2016,660.0,automatic,petrol,99000,USED,Kandy,1,2025,5679444.444
SUZUKI,WAGON R,2016,650.0,automatic,petrol,99000,USED,Rajagiriya,1,2025,5950000.0
SUZUKI,WAGON R,2016,660.0,automatic,hybrid,99000,USED,Colombo,1,2025,5679444.444
SUZUKI,WAGON R,2016,660.0,automatic,hybrid,99000,USED,Galle,12,2024,5400000.0
SUZUKI,WAGON R,2016,650.0,automatic,petrol,99000,USED,Rajagiriya,12,2024,5900000.0
SUZUKI,WAGON R,2016,680.0,automatic,petrol,99000,USED,Veyangoda,12,2024,5679444.444
SUZUKI,WAGON R,2016,768.0,automatic,hybrid,99000,USED,Gampaha,12,2024,5990000.0
SUZUKI,WAGON R,2016,660.0,automatic,petrol,99000,USED,Matara,12,2024,6200000.0
SUZUKI,WAGON R,2016,998.0,automatic,petrol,99000,USED,Panadura,12,2024,5679444.444
SUZUKI,WAGON R,2016,650.0,automatic,petrol,99000,USED,Wennappuwa,12,2024,5875000.0
SUZUKI,WAGON R,2016,650.0,automatic,petrol,99000,USED,Piliyandala,12,2024,5679444.444
SUZUKI,WAGON R,2016,1000.0,manual,petrol,99000,USED,Anuradapura,12,2024,5679444.444
SUZUKI,WAGON R,2016,660.0,automatic,hybrid,99000,USED,Kadawatha,12,2024,5875000.0
SUZUKI,WAGON R,2016,660.0,automatic,petrol,99000,USED,Kottawa,12,2024,5375000.0
SUZUKI,WAGON R,2016,650.0,automatic,hybrid,99000,USED,Matara,12,2024,5650000.0
SUZUKI,WAGON R,2015,768.0,automatic,hybrid,110000,USED,Horana,2,2025,5380000.0
SUZUKI,WAGON R,2015,660.0,automatic,petrol,110000,USED,Galle,2,2025,5800000.0
SUZUKI,WAGON R,2015,650.0,automatic,hybrid,110000,USED,Kelaniya,1,2025,5525000.0
SUZUKI,WAGON R,2015,1000.0,automatic,petrol,110000,USED,Colombo,1,2025,5274666.667
SUZUKI,WAGON R,2015,700.0,automatic,hybrid,110000,USED,Moratuwa,1,2025,5275000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Ampara,1,2025,5400000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Kalmunai,1,2025,5274666.667
SUZUKI,WAGON R,2015,660.0,automatic,petrol,110000,USED,Polonnaruwa,1,2025,5650000.0
SUZUKI,WAGON R,2015,650.0,automatic,hybrid,110000,USED,Ratnapura,1,2025,3743750.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Anuradapura,1,2025,5390000.0
SUZUKI,WAGON R,2015,650.0,automatic,hybrid,110000,USED,Colombo,12,2024,5200000.0
SUZUKI,WAGON R,2015,1000.0,manual,petrol,110000,USED,Embilipitiya,12,2024,5274666.667
SUZUKI,WAGON R,2015,650.0,automatic,hybrid,110000,USED,Anuradapura,12,2024,5600000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Anuradapura,12,2024,5274666.667
SUZUKI,WAGON R,2015,650.0,automatic,hybrid,110000,USED,Colombo,12,2024,5375000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Divulapitiya,12,2024,5600000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Kurunegala,12,2024,5700000.0
SUZUKI,WAGON R,2015,650.0,automatic,petrol,110000,USED,Avissawella,12,2024,5850000.0
SUZUKI,WAGON R,2015,660.0,automatic,petrol,110000,USED,Nugegoda,12,2024,5600000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Vavuniya,2,2025,5650000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Kaduwela,2,2025,5850000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Colombo,2,2025,5500000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Galle,2,2025,5431000.0
SUZUKI,WAGON R,2014,768.0,automatic,petrol,121000,USED,Galle,1,2025,5250000.0
SUZUKI,WAGON R,2014,650.0,automatic,hybrid,121000,USED,Kandy,1,2025,5290000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Ampara,1,2025,5390000.0
SUZUKI,WAGON R,2014,768.0,automatic,hybrid,121000,USED,Colombo,1,2025,5500000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Kegalle,1,2025,5390000.0
SUZUKI,WAGON R,2014,650.0,automatic,hybrid,121000,USED,Matara,1,2025,5275000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Kurunegala,1,2025,5175000.0
SUZUKI,WAGON R,2014,650.0,automatic,hybrid,121000,USED,Gampaha,1,2025,5890000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Colombo,1,2025,5431000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Gampaha,1,2025,5350000.0
SUZUKI,WAGON R,2014,650.0,automatic,hybrid,121000,USED,Moratuwa,1,2025,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Kandy,1,2025,5325000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Gampaha,1,2025,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Moneragala,1,2025,5380000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Avissawella,12,2024,5150000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Gampaha,12,2024,5390000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Minuwangoda,12,2024,5431000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Horana,12,2024,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Minuwangoda,12,2024,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Gampola,12,2024,5300000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Embilipitiya,12,2024,5250000.0
SUZUKI,WAGON R,2014,650.0,automatic,petrol,121000,USED,Galle,12,2024,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,petrol,121000,USED,Colombo,12,2024,5431000.0
SUZUKI,WAGON R,2014,660.0,automatic,hybrid,121000,USED,Moneragala,12,2024,5665000.0
SUZUKI,WAGON R,2014,650.0,automatic,hybrid,121000,USED,Kalutara,12,2024,5650000.0
SUZUKI,WAGON R,2013,650.0,automatic,hybrid,132000,USED,Panadura,2,2025,5450000.0
SUZUKI,WAGON R,2012,1000.0,manual,petrol,143000,USED,Kuliyapitiya,2,2025,3743750.0
SUZUKI,WAGON R,2012,1000.0,manual,petrol,143000,USED,Marawila,1,2025,3743750.0
SUZUKI,WAGON R,2012,1000.0,manual,petrol,143000,USED,Hanwella,1,2025,3743750.0
SUZUKI,WAGON R,2011,1000.0,manual,petrol,154000,USED,Malabe,1,2025,3995000.0
SUZUKI,WAGON R,2010,1000.0,manual,petrol,165000,USED,Gampaha,1,2025,3743750.0
SUZUKI,WAGON R,2010,1000.0,manual,petrol,165000,USED,Panadura,1,2025,3743750.0
SUZUKI,WAGON R,2010,1000.0,manual,petrol,165000,USED,Panadura,1,2025,3743750.0
SUZUKI,WAGON R,2010,1000.0,manual,petrol,165000,USED,Panadura,12,2024,3743750.0
SUZUKI,WAGON R,2010,1000.0,manual,petrol,165000,USED,Welisara,12,2024,3743750.0
SUZUKI,WAGON R,2008,1000.0,manual,petrol,187000,USED,Homagama,2,2025,3743750.0
SUZUKI,WAGON R,2008,1000.0,manual,petrol,187000,USED,Bandarawela,2,2025,3743750.0
SUZUKI,WAGON R,2008,1000.0,manual,petrol,187000,USED,Kadawatha,1,2025,3743750.0
SUZUKI,WAGON R,2008,996.0,manual,petrol,187000,USED,Kelaniya,1,2025,3743750.0
SUZUKI,WAGON R,2008,1000.0,manual,petrol,187000,USED,Homagama,12,2024,3743750.0
SUZUKI,WAGON R,2008,1000.0,manual,petrol,187000,USED,Kurunegala,12,2024,3743750.0
SUZUKI,WAGON R,2007,1061.0,manual,petrol,198000,USED,Jaffna,2,2025,3743750.0
SUZUKI,WAGON R,2007,1061.0,manual,petrol,198000,USED,Kaduwela,1,2025,3743750.0
SUZUKI,WAGON R,2007,1000.0,manual,petrol,198000,USED,Piliyandala,1,2025,3743750.0
SUZUKI,WAGON R,2007,1000.0,manual,petrol,198000,USED,Matale,1,2025,3743750.0
SUZUKI,WAGON R,2007,1063.0,manual,petrol,198000,USED,Piliyandala,12,2024,3743750.0
SUZUKI,WAGON R,2006,1061.0,manual,petrol,209000,USED,Kaduwela,2,2025,3743750.0
SUZUKI,WAGON R,2006,1000.0,manual,petrol,209000,USED,Colombo,1,2025,3743750.0
SUZUKI,WAGON R,2006,1000.0,manual,petrol,209000,USED,Colombo,12,2024,3743750.0
SUZUKI,WAGON R,2006,1005.0,manual,petrol,209000,USED,Kadawatha,12,2024,3743750.0
SUZUKI,WAGON R,2005,1000.0,manual,petrol,220000,USED,Matara,2,2025,3743750.0
SUZUKI,WAGON R,2005,1061.0,manual,petrol,220000,USED,Dehiwala-Mount-Lavinia,1,2025,3743750.0
SUZUKI,WAGON R,2005,1000.0,manual,petrol,220000,USED,Colombo,12,2024,3743750.0
SUZUKI,WAGON R,2004,1061.0,manual,petrol,231000,USED,Kadawatha,1,2025,3743750.0
SUZUKI,WAGON R,2004,1061.0,manual,petrol,231000,USED,Pannipitiya,12,2024,3743750.0
SUZUKI,WAGON R,2004,650.0,manual,petrol,231000,USED,Jaffna,12,2024,3743750.0
SUZUKI,WAGON R,2003,630.0,automatic,petrol,242000,USED,Piliyandala,2,2025,3743750.0
SUZUKI,WAGON R,2003,1000.0,manual,petrol,242000,USED,Nuwara-Eliya,1,2025,3743750.0
SUZUKI,WAGON R,2002,660.0,automatic,petrol,253000,USED,Matara,12,2024,3850000.0
SUZUKI,WAGON R 44S,2015,650.0,automatic,petrol,110000,USED,Marawila,1,2025,5175000.0
SUZUKI,WAGON R CUSTOM Z TURBO,2024,660.0,automatic,hybrid,11000,USED,Matale,2,2025,9300000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,95460000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,3989,USED,Kalutara,4,2026,91990000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,5964,USED,Batticaloa,4,2026,92570000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,13223,USED,Galle,4,2026,96640000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,9667,USED,Kandy,4,2026,90990000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Matara,4,2026,98770000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,96560000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,2317,USED,Matara,4,2026,96670000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,13071,USED,Batticaloa,4,2026,98380000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Colombo,4,2026,94240000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,97570000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,1536,USED,Kurunegala,4,2026,92600000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,10258000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,0,BRAND NEW,Batticaloa,4,2026,97570000.0
SUZUKI,WAGON R CUSTOM ZX,2025,660.0,automatic,hybrid,10364,USED,Negombo,4,2026,98160000.0
SUZUKI,WAGON R CUSTOM ZX,2024,660.0,automatic,hybrid,3489,USED,Kurunegala,4,2026,97360000.0
SUZUKI,WAGON R CUSTOM ZX,2024,660.0,automatic,hybrid,7019,USED,Matara,4,2026,91330000.0
SUZUKI,WAGON R CUSTOM ZX,2024,660.0,automatic,hybrid,2563,USED,Kalutara,4,2026,89170000.0
SUZUKI,WAGON R CUSTOM ZX,2024,660.0,automatic,hybrid,7856,USED,Kandy,4,2026,88620000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,25959,RECONDITIONED,Kandy,4,2026,82560000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,24966,RECONDITIONED,Negombo,4,2026,87700000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,31664,RECONDITIONED,Kurunegala,4,2026,87890000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,11931,RECONDITIONED,Kurunegala,4,2026,91910000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,21041,RECONDITIONED,Kurunegala,4,2026,87360000.0
SUZUKI,WAGON R CUSTOM ZX,2023,660.0,automatic,hybrid,11643,RECONDITIONED,Batticaloa,4,2026,87120000.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Malabe,2,2025,6013750.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Ja-Ela,2,2025,5800000.0
SUZUKI,WAGON R FX,2018,660.0,automatic,petrol,77000,USED,Kurunegala,2,2025,6013750.0
SUZUKI,WAGON R FX,2018,660.0,automatic,hybrid,77000,USED,Kotte,1,2025,5995000.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Badulla,1,2025,6000000.0
SUZUKI,WAGON R FX,2018,660.0,automatic,hybrid,77000,USED,Kegalle,1,2025,6013750.0
SUZUKI,WAGON R FX,2018,600.0,automatic,hybrid,77000,USED,Colombo,1,2025,5850000.0
SUZUKI,WAGON R FX,2018,660.0,automatic,hybrid,77000,USED,Piliyandala,1,2025,5800000.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Panadura,12,2024,5775000.0
SUZUKI,WAGON R FX,2018,650.0,automatic,petrol,77000,USED,Mirigama,12,2024,6013750.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Horana,12,2024,6013750.0
SUZUKI,WAGON R FX,2018,660.0,automatic,petrol,77000,USED,Kalutara,12,2024,6334375.0
SUZUKI,WAGON R FX,2018,650.0,automatic,hybrid,77000,USED,Colombo,12,2024,6013750.0
SUZUKI,WAGON R FX,2018,650.0,automatic,petrol,77000,USED,Dehiwala-Mount-Lavinia,12,2024,6334375.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Kegalle,2,2025,5950000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Negombo,2,2025,5931190.476
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Malabe,2,2025,5990000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Polonnaruwa,2,2025,5800000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Kandana,2,2025,5800000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Kalutara,2,2025,5800000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Nawala,2,2025,5931190.476
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Kiribathgoda,1,2025,5931190.476
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Kegalle,1,2025,5479375.0
SUZUKI,WAGON R FX,2017,660.0,automatic,petrol,88000,USED,Colombo,1,2025,5875000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Colombo,1,2025,6150000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,petrol,88000,USED,Colombo,1,2025,6050000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Kadawatha,1,2025,5750000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Panadura,1,2025,5700000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Ja-Ela,1,2025,6150000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,petrol,88000,USED,Mawanella,1,2025,5875000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Wattala,1,2025,5890000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Embilipitiya,1,2025,5931190.476
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Maharagama,12,2024,5850000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,hybrid,88000,USED,Kegalle,12,2024,5931190.476
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Matara,12,2024,5931190.476
SUZUKI,WAGON R FX,2017,660.0,automatic,petrol,88000,USED,Colombo,12,2024,5775000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Kiribathgoda,12,2024,6334375.0
SUZUKI,WAGON R FX,2017,650.0,automatic,petrol,88000,USED,Dehiwala-Mount-Lavinia,12,2024,5875000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Panadura,12,2024,5925000.0
SUZUKI,WAGON R FX,2017,660.0,automatic,petrol,88000,USED,Polonnaruwa,12,2024,6050000.0
SUZUKI,WAGON R FX,2017,650.0,automatic,hybrid,88000,USED,Gampaha,12,2024,6334375.0
SUZUKI,WAGON R FX,2016,660.0,automatic,petrol,99000,USED,Anuradapura,2,2025,5479375.0
SUZUKI,WAGON R FX,2016,660.0,automatic,petrol,99000,USED,Bandaragama,1,2025,5479375.0
SUZUKI,WAGON R FX,2016,650.0,automatic,petrol,99000,USED,Pannipitiya,12,2024,5479375.0
SUZUKI,WAGON R FX,2016,660.0,automatic,petrol,99000,USED,Gampaha,12,2024,5500000.0
SUZUKI,WAGON R FX,2016,660.0,automatic,petrol,99000,USED,Anuradapura,12,2024,5495000.0
SUZUKI,WAGON R FX,2015,650.0,automatic,hybrid,110000,USED,Kandy,2,2025,5479375.0
SUZUKI,WAGON R FX SAFETY,2018,660.0,automatic,petrol,77000,USED,Dehiwala-Mount-Lavinia,2,2025,5850000.0
SUZUKI,WAGON R FX SAFETY,2018,650.0,automatic,petrol,77000,USED,Kurunegala,2,2025,5875000.0
SUZUKI,WAGON R FX SAFETY,2018,660.0,automatic,petrol,77000,USED,Galle,1,2025,5700000.0
SUZUKI,WAGON R FX SAFETY,2018,660.0,automatic,petrol,77000,USED,Kurunegala,1,2025,6250000.0
SUZUKI,WAGON R FX SAFETY,2018,660.0,automatic,hybrid,77000,USED,Kalmunai,12,2024,5650000.0
SUZUKI,WAGON R FX SAFETY,2018,660.0,automatic,hybrid,77000,USED,Galle,12,2024,6150000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,petrol,88000,USED,Colombo,2,2025,6050000.0
SUZUKI,WAGON R FX SAFETY,2017,600.0,automatic,hybrid,88000,USED,Kurunegala,1,2025,5825000.0
SUZUKI,WAGON R FX SAFETY,2017,680.0,automatic,petrol,88000,USED,Gampaha,1,2025,5945555.556
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,hybrid,88000,USED,Colombo,1,2025,6075000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,hybrid,88000,USED,Divulapitiya,1,2025,5900000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,petrol,88000,USED,Kalutara,1,2025,5750000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,hybrid,88000,USED,Colombo,1,2025,5945555.556
SUZUKI,WAGON R FX SAFETY,2017,600.0,automatic,hybrid,88000,USED,Kurunegala,1,2025,5825000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,petrol,88000,USED,Pannipitiya,1,2025,5945555.556
SUZUKI,WAGON R FX SAFETY,2017,650.0,manual,hybrid,88000,USED,Ragama,12,2024,5975000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,hybrid,88000,USED,Kandy,12,2024,5960000.0
SUZUKI,WAGON R FX SAFETY,2017,650.0,automatic,hybrid,88000,USED,Jaffna,12,2024,6150000.0
SUZUKI,WAGON R FX SAFETY,2016,660.0,automatic,hybrid,99000,USED,Galle,12,2024,5543750.0
SUZUKI,WAGON R FZ,2019,650.0,automatic,hybrid,66000,USED,Dehiwala-Mount-Lavinia,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Piliyandala,2,2025,6390000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Kadawatha,2,2025,6985000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Colombo,2,2025,6800000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Wennappuwa,2,2025,6623888.889
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Battaramulla,2,2025,6890000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Malabe,2,2025,6690000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Boralesgamuwa,2,2025,6475000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Piliyandala,2,2025,6495000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Colombo,2,2025,6500000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Dehiwala-Mount-Lavinia,2,2025,6700000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Polonnaruwa,1,2025,6623888.889
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Kandy,1,2025,6590000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Matara,1,2025,6575000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Kurunegala,1,2025,6550000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Beruwala,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Colombo,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Colombo,1,2025,6625000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Kandy,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,hybrid,77000,USED,Ragama,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Embilipitiya,1,2025,6200000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Polonnaruwa,1,2025,6623888.889
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Homagama,1,2025,6890000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Panadura,1,2025,6750000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Galle,1,2025,6450000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Nittambuwa,1,2025,6800000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Ragama,1,2025,6623888.889
SUZUKI,WAGON R FZ,2018,880.0,automatic,petrol,77000,USED,Ragama,1,2025,6500000.0
SUZUKI,WAGON R FZ,2018,660.0,automatic,petrol,77000,USED,Colombo,12,2024,6275000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,hybrid,77000,USED,Kadawatha,12,2024,6775000.0
SUZUKI,WAGON R FZ,2018,650.0,automatic,petrol,77000,USED,Mawanella,12,2024,6623888.889
SUZUKI,WAGON R FZ,2018,660.0,automatic,hybrid,77000,USED,Kegalle,12,2024,6990000.0
SUZUKI,WAGON R FZ,2018,657.0,automatic,petrol,77000,USED,Jaffna,12,2024,6950000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Kandy,2,2025,6550000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Kurunegala,2,2025,6200000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Maharagama,2,2025,6250000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Kesbewa,2,2025,6590000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Dankotuwa,2,2025,6432631.579
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Malabe,2,2025,6490000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Ambalangoda,2,2025,6650000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Colombo,2,2025,6450000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Colombo,2,2025,6432631.579
SUZUKI,WAGON R FZ,2017,650.0,automatic,petrol,88000,USED,Kurunegala,1,2025,6432631.579
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Kandy,1,2025,6100000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,petrol,88000,USED,Matara,1,2025,6300000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Anuradapura,1,2025,6000000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Gampaha,1,2025,6432631.579
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Colombo,1,2025,6432631.579
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Tangalle,1,2025,6425000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,hybrid,88000,USED,Matara,1,2025,6275000.0
SUZUKI,WAGON R FZ,2017,690.0,automatic,petrol,88000,USED,Pannala,1,2025,6050000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Negombo,12,2024,6150000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Kurunegala,12,2024,6800000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,petrol,88000,USED,Kurunegala,12,2024,6450000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,petrol,88000,USED,Colombo,12,2024,6750000.0
SUZUKI,WAGON R FZ,2017,650.0,automatic,petrol,88000,USED,Matale,12,2024,6432631.579
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Galle,12,2024,6790000.0
SUZUKI,WAGON R FZ,2017,660.0,automatic,hybrid,88000,USED,Moneragala,12,2024,6950000.0
SUZUKI,WAGON R FZ,2016,650.0,automatic,petrol,99000,USED,Wattala,2,2025,5500000.0
SUZUKI,WAGON R FZ,2016,600.0,automatic,hybrid,99000,USED,Colombo,2,2025,5708000.0
